Time,PPG,IBI,GSR,GSR_Event
6248,392.87,864,728,0
6258,362.14,864,724,0
6268,326.78,864,728,0
6278,288.19,864,728,0
6288,251.19,864,728,0
6298,219.63,864,730,0
6308,199.51,864,732,0
6318,195.76,864,732,0
6328,210.32,864,733,0
6338,233.19,864,725,0
6348,256.11,864,728,0
6359,278.88,864,729,0
6369,297.90,864,729,0
6379,307.70,864,726,0
6389,313.06,864,731,0
6400,314.50,864,730,0
6409,317.05,864,731,0
6419,325.56,864,731,0
6429,337.27,864,731,0
6439,349.57,864,731,0
6449,363.63,864,731,0
6459,375.23,864,730,0
6469,384.50,864,731,0
6479,389.58,864,730,0
6489,392.53,864,731,0
6499,392.07,864,731,0
6509,390.34,864,732,0
6519,385.95,864,731,0
6529,381.21,864,731,0
6539,374.59,864,731,0
6549,367.85,864,731,0
6559,359.84,864,731,0
6569,352.95,864,732,0
6579,345.21,864,730,0
6589,338.50,864,731,0
6599,331.36,864,730,0
6609,326.11,864,731,0
6619,322.78,864,731,0
6629,323.49,864,731,0
6639,329.08,864,730,0
6649,343.72,864,731,0
6659,368.40,864,730,0
6669,404.92,864,731,0
6679,448.62,864,731,0
6689,496.73,864,731,0
6700,545.97,864,731,0
6710,593.12,864,732,0
6720,634.36,864,730,0
6739,667.25,873,735,0
6742,690.49,873,738,0
6751,707.01,873,737,0
6761,718.84,873,737,0
6771,727.42,873,738,0
6781,733.68,873,737,0
6791,738.36,873,737,0
6801,741.94,873,737,0
6811,744.48,873,738,0
6821,746.27,873,737,0
6831,747.56,873,737,0
6841,748.42,873,737,0
6851,748.94,873,738,0
6861,743.26,873,737,0
6871,730.15,873,736,0
6881,707.05,873,737,0
6891,674.93,873,738,0
6901,633.85,873,737,0
6912,585.85,873,736,0
6921,532.07,873,737,0
6931,481.05,873,738,0
6941,434.88,873,737,0
6951,398.40,873,737,0
6961,371.02,873,737,0
6971,354.60,873,738,0
6981,346.58,873,737,0
6991,346.83,873,737,0
7001,351.94,873,737,0
7011,361.69,873,738,0
7021,372.62,873,737,0
7031,384.48,873,737,0
7041,394.19,873,736,0
7051,402.58,873,738,0
7061,407.33,873,737,0
7071,409.38,873,737,0
7081,407.16,873,737,0
7091,402.36,873,738,0
7101,393.98,873,737,0
7111,383.91,873,737,0
7121,371.34,873,737,0
7131,358.59,873,738,0
7141,344.87,873,737,0
7151,332.31,873,738,0
7161,320.05,873,737,0
7171,310.26,873,738,0
7181,301.70,873,737,0
7191,295.92,873,737,0
7201,291.70,873,737,0
7212,290.46,873,738,0
7222,290.67,873,737,0
7232,293.21,873,737,0
7242,296.75,873,737,0
7252,301.84,873,737,0
7262,307.37,873,737,0
7272,313.82,873,737,0
7282,320.21,873,737,0
7292,326.92,873,737,0
7302,333.25,873,737,0
7312,339.47,873,737,0
7322,345.29,873,737,0
7332,350.69,873,737,0
7342,355.24,873,737,0
7352,359.24,873,737,0
7362,362.38,873,737,0
7372,364.75,873,737,0
7383,366.16,873,737,0
7393,366.45,873,737,0
7403,366.02,873,737,0
7413,364.81,873,737,0
7424,363.92,873,737,0
7433,364.46,873,737,0
7443,368.61,873,737,0
7453,378.33,873,737,0
7463,397.43,873,737,0
7473,427.34,873,738,0
7483,465.51,873,737,0
7502,508.39,763,734,0
7504,553.57,763,737,0
7514,597.84,763,737,0
7524,638.52,763,737,0
7534,671.62,763,737,0
7544,695.13,763,737,0
7554,711.55,763,736,0
7564,722.96,763,735,0
7574,730.98,763,737,0
7584,736.69,763,738,0
7595,740.68,763,737,0
7604,743.48,763,737,0
7614,745.39,763,736,0
7624,744.46,763,735,0
7634,736.82,763,735,0
7644,724.02,763,737,0
7654,704.47,763,737,0
7664,678.01,763,738,0
7674,643.85,763,738,0
7684,603.40,763,737,0
7694,558.66,763,737,0
7704,515.56,763,738,0
7714,472.71,763,738,0
7724,433.88,763,737,0
7734,399.80,763,738,0
7744,373.51,763,738,0
7754,353.55,763,738,0
7764,342.24,763,738,0
7774,337.24,763,737,0
7784,339.53,763,738,0
7794,345.93,763,738,0
7804,356.79,763,738,0
7814,368.55,763,737,0
7824,381.76,763,738,0
7834,393.06,763,738,0
7844,403.16,763,738,0
7854,409.45,763,737,0
7864,413.35,763,738,0
7874,412.56,763,738,0
7884,409.26,763,738,0
7895,401.64,763,738,0
7905,392.19,763,739,0
7915,379.45,763,738,0
7925,366.46,763,738,0
7936,351.62,763,738,0
7945,338.02,763,739,0
7955,323.96,763,738,0
7965,312.74,763,738,0
7975,301.93,763,738,0
7985,294.67,763,739,0
7995,288.34,763,738,0
8005,285.84,763,738,0
8015,284.39,763,738,0
8025,286.50,763,739,0
8035,289.09,763,738,0
8045,294.72,763,738,0
8055,300.16,763,738,0
8065,307.66,763,739,0
8075,314.36,763,738,0
8085,322.61,763,738,0
8095,329.24,763,738,0
8105,336.71,763,739,0
8115,342.20,763,738,0
8125,348.40,763,738,0
8135,352.61,763,737,0
8145,357.44,763,739,0
8155,360.18,763,738,0
8165,363.64,763,739,0
8175,364.86,763,737,0
8185,366.79,763,739,0
8195,366.68,763,738,0
8205,367.25,763,739,0
8215,365.46,763,738,0
8225,364.21,763,739,0
8236,360.80,763,738,0
8246,358.29,763,739,0
8256,354.17,763,737,0
8266,352.62,763,739,0
8276,352.95,763,738,0
8286,360.16,763,738,0
8296,374.26,763,737,0
8306,401.10,763,739,0
8316,437.11,763,738,0
8326,480.66,763,739,0
8336,527.05,763,738,0
8346,574.43,763,739,0
8366,618.40,863,737,0
8368,657.03,863,741,0
8378,685.35,863,738,0
8388,705.21,863,739,0
8398,719.08,863,738,0
8408,728.83,863,739,0
8418,735.61,863,738,0
8428,740.40,863,739,0
8438,743.71,863,738,0
8449,746.07,863,739,0
8459,747.67,863,738,0
8469,747.52,863,739,0
8479,741.02,863,738,0
8489,726.96,863,739,0
8499,703.53,863,737,0
8509,671.70,863,738,0
8519,630.94,863,738,0
8529,583.13,863,739,0
8539,529.95,863,738,0
8549,478.45,863,739,0
8559,430.49,863,738,0
8569,390.10,863,739,0
8579,356.94,863,737,0
8589,333.73,863,738,0
8599,318.72,863,738,0
8609,312.89,863,739,0
8620,313.57,863,737,0
8630,320.77,863,738,0
8640,331.68,863,738,0
8650,345.66,863,739,0
8660,359.86,863,737,0
8670,373.96,863,738,0
8680,385.46,863,738,0
8690,394.41,863,739,0
8700,399.47,863,737,0
8710,401.43,863,738,0
8720,399.50,863,738,0
8730,394.51,863,739,0
8740,386.21,863,738,0
8750,376.25,863,738,0
8760,364.39,863,738,0
8770,352.01,863,739,0
8780,338.98,863,738,0
8791,326.64,863,738,0
8801,315.18,863,738,0
8811,305.35,863,739,0
8821,297.41,863,738,0
8832,291.76,863,738,0
8841,288.49,863,738,0
8851,287.65,863,739,0
8861,289.22,863,738,0
8871,292.49,863,738,0
8881,297.49,863,738,0
8891,303.30,863,739,0
8901,310.37,863,738,0
8911,317.33,863,738,0
8921,324.43,863,738,0
8931,330.86,863,739,0
8941,336.99,863,738,0
8951,342.26,863,738,0
