Time,PPG,IBI,GSR,GSR_Event
364257,445.28,724,752,0
364267,440.31,724,754,0
364277,434.26,724,752,0
364288,429.60,724,754,0
364297,425.35,724,751,0
364307,423.44,724,754,0
364317,422.54,724,751,0
364327,427.13,724,754,0
364337,434.81,724,751,0
364347,445.58,724,754,0
364357,457.41,724,751,0
364367,471.21,724,754,0
364377,485.25,724,751,0
364387,500.82,724,754,0
364406,516.26,662,754,0
364409,533.79,662,755,0
364418,551.38,662,753,0
364428,569.23,662,755,0
364438,585.02,662,753,0
364448,599.41,662,755,0
364459,610.52,662,753,0
364468,619.49,662,755,0
364478,623.54,662,753,0
364488,624.15,662,755,0
364498,620.85,662,753,0
364508,615.88,662,755,0
364518,608.33,662,753,0
364528,599.96,662,755,0
364538,589.81,662,753,0
364548,579.71,662,755,0
364558,568.66,662,753,0
364568,558.17,662,755,0
364578,546.98,662,753,0
364588,537.00,662,755,0
364598,527.01,662,753,0
364608,518.65,662,755,0
364618,510.66,662,753,0
364628,504.59,662,755,0
364638,498.88,662,753,0
364648,495.06,662,755,0
364658,491.53,662,753,0
364668,489.66,662,755,0
364678,487.74,662,753,0
364688,486.96,662,755,0
364698,485.69,662,753,0
364708,485.27,662,755,0
364718,484.07,662,753,0
364728,483.32,662,755,0
364738,481.51,662,753,0
364748,479.86,662,755,0
364759,477.11,662,753,0
364769,474.72,662,755,0
364779,471.21,662,754,0
364789,468.02,662,755,0
364800,463.98,662,754,0
364809,460.60,662,755,0
364819,456.69,662,753,0
364829,453.48,662,755,0
364839,449.65,662,754,0
364849,446.71,662,755,0
364859,443.37,662,754,0
364869,440.86,662,755,0
364879,437.86,662,754,0
364889,435.63,662,756,0
364899,432.91,662,754,0
364909,430.88,662,755,0
364919,428.43,662,754,0
364929,426.63,662,755,0
364939,424.30,662,753,0
364949,422.62,662,755,0
364959,420.38,662,754,0
364969,418.68,662,755,0
364979,416.42,662,753,0
364989,414.62,662,755,0
364999,412.38,662,754,0
365009,411.19,662,755,0
365019,410.15,662,754,0
365029,411.05,662,755,0
365039,413.48,662,754,0
365049,418.99,662,755,0
365059,426.96,662,753,0
365069,439.28,662,755,0
365079,454.62,662,754,0
365089,474.02,662,755,0
365100,495.66,662,754,0
365110,519.59,662,755,0
365120,543.88,662,754,0
365130,568.30,662,755,0
365150,590.54,743,754,0
365153,609.88,743,754,0
365162,625.73,743,755,0
365172,638.11,743,754,0
365182,646.26,743,755,0
365192,650.81,743,754,0
365202,651.43,743,755,0
365212,648.51,743,754,0
365222,642.79,743,755,0
365232,634.02,743,754,0
365242,622.70,743,755,0
365252,609.25,743,753,0
365262,593.92,743,755,0
