Time,PPG,IBI,GSR,GSR_Event
3825201,396.08,612,754,0
3825211,388.73,612,753,0
3825221,384.14,612,752,0
3825231,385.90,612,753,0
3825241,392.61,612,751,0
3825251,405.89,612,753,0
3825261,422.85,612,751,0
3825271,444.62,612,753,0
3825281,470.49,612,751,0
3825291,494.13,612,753,0
3825301,511.11,612,751,0
3825311,522.60,612,753,0
3825321,528.12,612,751,0
3825331,532.03,612,753,0
3825341,535.49,612,752,0
3825351,543.44,612,753,0
3825361,556.51,612,751,0
3825371,575.99,612,753,0
3825381,599.56,612,752,0
3825391,626.14,612,753,0
3825411,652.54,612,754,0
3825414,677.66,612,757,0
3825423,698.42,612,753,0
3825433,712.05,612,756,0
3825443,715.21,612,753,0
3825453,708.20,612,756,0
3825463,690.18,612,753,0
3825473,662.19,612,755,0
3825483,624.50,612,753,0
3825494,578.24,612,755,0
3825503,526.48,612,753,0
3825513,474.26,612,755,0
3825523,423.57,612,753,0
3825533,377.84,612,755,0
3825543,337.56,612,753,0
3825553,304.35,612,756,0
3825563,278.10,612,753,0
3825573,259.39,612,755,0
3825583,247.23,612,753,0
3825593,242.10,612,756,0
3825603,242.46,612,753,0
3825613,248.23,612,755,0
3825623,257.59,612,753,0
3825633,270.49,612,756,0
3825643,285.08,612,752,0
3825653,301.34,612,755,0
3825664,317.83,612,753,0
3825673,334.55,612,756,0
3825683,350.16,612,753,0
3825693,364.85,612,755,0
3825703,377.58,612,753,0
3825713,388.85,612,756,0
3825723,397.77,612,753,0
3825733,404.65,612,755,0
3825743,409.04,612,753,0
3825753,411.73,612,756,0
3825763,412.28,612,753,0
3825773,411.55,612,755,0
3825783,409.20,612,753,0
3825793,406.44,612,756,0
3825803,402.62,612,753,0
3825813,398.79,612,755,0
3825823,394.57,612,753,0
3825833,390.80,612,755,0
3825843,387.22,612,753,0
3825853,384.49,612,755,0
3825863,381.86,612,753,0
3825873,380.27,612,755,0
3825883,379.08,612,753,0
3825893,378.84,612,755,0
3825903,378.97,612,753,0
3825913,379.92,612,755,0
3825923,382.00,612,753,0
3825933,387.40,612,755,0
3825943,397.40,612,753,0
3825953,414.76,612,755,0
3825964,440.51,612,753,0
3825974,474.38,612,755,0
3825984,513.40,612,753,0
3825994,555.28,612,755,0
3826004,596.89,612,754,0
3826023,635.80,613,752,0
3826026,668.64,613,754,0
3826035,693.69,613,755,0
3826045,711.23,613,754,0
3826055,723.50,613,755,0
3826065,730.04,613,753,0
3826075,729.00,613,755,0
3826085,719.74,613,754,0
3826095,701.69,613,754,0
3826105,675.13,613,753,0
3826115,639.86,613,755,0
3826125,596.92,613,754,0
3826135,548.68,613,755,0
3826145,499.41,613,753,0
3826155,451.03,613,755,0
3826165,406.28,613,754,0
3826176,365.87,613,754,0
3826185,332.01,613,753,0
3826195,304.53,613,755,0
3826205,284.49,613,754,0
3826215,270.76,613,754,0
3826225,263.80,613,753,0
3826235,262.15,613,755,0
3826245,265.87,613,754,0
3826255,272.85,613,754,0
3826265,282.84,613,753,0
3826275,294.20,613,754,0
3826285,307.26,613,753,0
3826295,320.17,613,754,0
3826305,333.23,613,753,0
3826315,345.20,613,755,0
3826325,356.67,613,754,0
3826335,366.41,613,754,0
3826345,375.07,613,753,0
3826355,381.40,613,755,0
3826365,386.59,613,753,0
3826375,389.59,613,754,0
3826385,391.51,613,754,0
3826395,391.49,613,755,0
3826405,390.61,613,753,0
3826415,388.03,613,754,0
3826425,385.11,613,753,0
3826435,381.17,613,755,0
3826445,377.44,613,753,0
3826455,372.89,613,754,0
3826465,368.98,613,753,0
3826476,364.87,613,754,0
3826486,361.95,613,754,0
3826496,358.97,613,754,0
3826506,357.22,613,754,0
3826516,355.40,613,754,0
3826526,355.15,613,753,0
3826536,355.70,613,753,0
3826546,360.25,613,754,0
3826556,369.35,613,754,0
3826566,386.56,613,753,0
3826576,412.15,613,754,0
3826586,447.55,613,754,0
3826596,488.70,613,754,0
3826606,533.70,613,754,0
3826616,578.49,613,754,0
3826626,620.82,613,754,0
3826646,657.13,622,752,0
3826649,685.76,622,756,0
3826658,705.76,622,754,0
3826668,719.80,622,754,0
3826678,726.21,622,754,0
3826689,724.77,622,754,0
3826699,713.57,622,753,0
3826709,693.26,622,754,0
3826719,663.05,622,753,0
3826729,624.42,622,755,0
3826739,577.24,622,753,0
3826749,526.72,622,755,0
3826759,474.22,622,753,0
3826769,424.74,622,755,0
3826779,378.40,622,753,0
3826789,338.64,622,755,0
3826799,304.46,622,753,0
3826809,278.31,622,755,0
3826819,258.37,622,753,0
3826829,246.82,622,755,0
3826839,241.04,622,753,0
3826849,242.66,622,755,0
3826860,248.42,622,753,0
3826870,259.48,622,755,0
3826880,272.58,622,753,0
3826890,288.95,622,755,0
3826900,305.63,622,753,0
3826910,323.70,622,755,0
3826920,340.16,622,753,0
3826930,356.57,622,755,0
3826940,370.41,622,753,0
3826950,383.40,622,755,0
3826960,392.97,622,753,0
3826970,400.78,622,755,0
3826980,404.96,622,753,0
3826990,407.67,622,755,0
3827000,407.30,622,753,0
3827010,405.88,622,755,0
3827020,402.02,622,753,0
3827031,398.07,622,755,0
3827041,392.78,622,753,0
3827051,388.26,622,755,0
3827061,383.08,622,752,0
3827072,379.16,622,755,0
3827081,374.87,622,753,0
3827091,371.95,622,755,0
3827101,368.96,622,753,0
3827111,367.35,622,755,0
3827121,365.66,622,752,0
3827131,365.29,622,755,0
3827141,364.73,622,753,0
3827151,365.75,622,755,0
3827161,367.50,622,753,0
3827171,372.88,622,755,0
3827181,382.39,622,752,0
3827191,399.71,622,755,0
3827201,424.78,622,753,0
3827211,459.01,622,755,0
3827221,498.69,622,753,0
3827231,541.94,622,755,0
3827241,585.07,622,753,0
3827251,625.94,622,755,0
3827270,660.71,625,754,0
3827273,688.23,625,756,0
3827282,707.44,625,753,0
3827292,720.94,625,756,0
3827302,727.34,625,753,0
3827312,726.08,625,754,0
3827322,715.86,625,753,0
3827332,697.13,625,755,0
3827342,669.49,625,752,0
3827352,633.69,625,754,0
3827362,589.89,625,753,0
3827372,542.48,625,755,0
3827382,493.65,625,753,0
3827392,446.79,625,754,0
3827402,402.88,625,753,0
3827412,364.04,625,755,0
3827422,330.73,625,753,0
3827432,304.20,625,755,0
3827442,283.95,625,753,0
3827452,270.60,625,755,0
3827462,263.26,625,753,0
3827472,261.94,625,754,0
3827482,265.26,625,753,0
3827492,272.81,625,755,0
3827502,282.98,625,752,0
3827512,295.50,625,755,0
3827522,309.11,625,753,0
3827532,323.56,625,755,0
3827543,337.62,625,753,0
3827553,351.28,625,754,0
3827563,363.67,625,753,0
3827573,374.74,625,754,0
3827584,383.90,625,753,0
3827593,391.26,625,754,0
3827603,396.54,625,753,0
3827613,399.89,625,755,0
3827623,401.47,625,753,0
3827633,401.46,625,755,0
3827643,400.25,625,753,0
3827653,397.90,625,755,0
3827663,394.97,625,753,0
3827673,391.47,625,755,0
3827683,387.81,625,753,0
3827693,384.10,625,755,0
3827703,380.77,625,753,0
3827713,377.92,625,754,0
3827723,375.72,625,753,0
3827733,373.87,625,755,0
3827743,372.63,625,753,0
3827753,371.67,625,754,0
3827763,371.04,625,753,0
3827773,370.56,625,755,0
3827783,370.30,625,753,0
3827793,370.60,625,754,0
3827803,372.56,625,753,0
3827813,377.84,625,755,0
3827823,388.86,625,753,0
3827833,407.50,625,755,0
3827843,434.69,625,753,0
3827853,470.01,625,755,0
3827863,510.64,625,753,0
3827873,553.69,625,755,0
3827893,596.25,623,753,0
3827896,635.26,623,755,0
3827905,668.14,623,754,0
3827915,693.43,623,754,0
3827926,709.97,623,754,0
3827935,717.05,623,754,0
3827945,715.06,623,754,0
3827955,703.09,623,754,0
3827965,682.02,623,753,0
3827975,651.84,623,754,0
3827985,613.75,623,754,0
3827995,568.78,623,754,0
3828005,521.49,623,754,0
3828015,473.51,623,755,0
3828025,428.49,623,754,0
3828035,386.77,623,754,0
3828045,350.71,623,754,0
3828055,319.73,623,754,0
3828065,295.81,623,754,0
3828075,277.82,623,754,0
3828085,267.03,623,754,0
3828096,261.54,623,754,0
3828105,262.19,623,753,0
3828115,266.80,623,754,0
3828125,276.25,623,754,0
3828135,287.96,623,754,0
3828145,302.46,623,754,0
3828155,317.19,623,754,0
3828165,332.91,623,753,0
3828175,347.33,623,754,0
3828185,361.29,623,754,0
3828195,372.90,623,754,0
3828205,383.43,623,753,0
3828215,391.10,623,754,0
3828225,397.37,623,754,0
3828235,401.12,623,754,0
3828245,404.00,623,753,0
3828255,404.60,623,754,0
3828265,404.55,623,754,0
3828275,402.71,623,754,0
3828285,400.91,623,753,0
3828295,397.94,623,754,0
3828305,395.43,623,754,0
3828315,391.96,623,755,0
3828325,389.27,623,753,0
3828335,385.93,623,754,0
3828345,383.64,623,754,0
3828355,380.96,623,754,0
3828365,379.39,623,753,0
3828375,377.39,623,754,0
3828385,376.58,623,754,0
3828396,375.47,623,754,0
3828406,375.54,623,753,0
3828416,375.12,623,754,0
3828426,376.11,623,754,0
3828436,377.49,623,754,0
3828446,381.85,623,753,0
3828456,389.09,623,754,0
3828466,402.99,623,754,0
3828476,423.48,623,754,0
3828486,452.82,623,754,0
3828496,488.58,623,754,0
3828506,528.90,623,754,0
3828526,570.29,632,753,0
3828529,610.87,632,755,0
3828538,646.91,632,754,0
3828548,677.15,632,755,0
3828558,697.94,632,753,0
3828568,709.44,632,754,0
3828578,710.55,632,753,0
3828588,702.59,632,755,0
3828598,684.67,632,753,0
3828609,658.24,632,755,0
3828619,623.11,632,753,0
3828629,582.75,632,755,0
3828639,537.74,632,753,0
3828649,492.86,632,755,0
3828659,448.29,632,753,0
3828669,407.92,632,755,0
3828679,370.96,632,753,0
3828689,340.20,632,755,0
3828699,314.21,632,753,0
3828709,295.16,632,755,0
3828719,281.36,632,753,0
3828729,274.48,632,755,0
3828739,272.06,632,753,0
3828749,275.52,632,755,0
3828759,281.96,632,753,0
3828769,292.56,632,755,0
3828780,304.61,632,753,0
3828790,318.91,632,755,0
3828800,332.99,632,753,0
3828810,347.74,632,755,0
3828820,360.97,632,753,0
3828830,373.88,632,755,0
3828840,384.29,632,753,0
3828850,393.67,632,756,0
3828860,400.41,632,753,0
3828870,406.03,632,756,0
3828880,409.07,632,753,0
3828890,410.93,632,755,0
3828900,410.52,632,753,0
3828910,409.77,632,755,0
3828920,407.18,632,753,0
3828930,404.60,632,755,0
3828940,400.99,632,753,0
3828951,398.12,632,756,0
3828961,394.87,632,753,0
3828971,392.55,632,755,0
3828981,390.12,632,753,0
3828992,388.84,632,755,0
3829001,387.60,632,753,0
3829011,387.21,632,755,0
3829021,386.59,632,753,0
3829031,386.63,632,755,0
3829041,386.48,632,753,0
3829051,387.49,632,756,0
3829061,390.05,632,753,0
3829071,396.50,632,755,0
3829081,407.88,632,753,0
3829091,427.16,632,756,0
3829101,454.63,632,753,0
3829111,489.62,632,755,0
3829121,528.82,632,753,0
3829131,570.02,632,756,0
3829141,610.00,632,753,0
3829160,646.64,635,752,0
3829164,676.84,635,754,0
3829172,699.60,635,755,0
3829182,713.56,635,753,0
3829192,718.71,635,755,0
3829202,714.85,635,753,0
3829212,702.25,635,755,0
3829222,680.75,635,752,0
3829232,650.91,635,755,0
3829242,613.39,635,753,0
3829252,570.93,635,755,0
3829262,526.25,635,753,0
3829272,481.69,635,755,0
3829282,439.01,635,753,0
3829292,400.14,635,755,0
3829302,365.81,635,753,0
3829312,336.77,635,755,0
3829322,313.39,635,753,0
3829332,296.00,635,755,0
3829342,284.52,635,753,0
3829352,278.71,635,755,0
3829362,277.98,635,753,0
3829372,281.67,635,755,0
3829382,289.01,635,753,0
3829392,299.12,635,755,0
3829402,311.26,635,753,0
3829412,324.55,635,755,0
3829422,338.19,635,753,0
3829432,351.46,635,755,0
3829442,364.09,635,753,0
3829452,375.29,635,755,0
3829463,385.02,635,753,0
3829473,392.69,635,755,0
3829483,398.74,635,753,0
3829493,402.63,635,755,0
3829504,405.06,635,753,0
3829513,405.60,635,755,0
3829523,405.12,635,753,0
3829533,403.15,635,755,0
3829543,400.79,635,753,0
3829553,397.60,635,755,0
3829563,394.68,635,754,0
3829573,391.09,635,755,0
3829583,388.06,635,753,0
3829593,384.91,635,755,0
3829603,382.58,635,753,0
3829613,380.27,635,755,0
3829623,378.86,635,753,0
3829633,377.53,635,755,0
3829643,377.20,635,753,0
3829653,376.80,635,755,0
3829663,377.59,635,753,0
3829673,379.38,635,755,0
3829683,384.54,635,753,0
3829693,394.28,635,755,0
3829703,411.51,635,753,0
3829713,436.81,635,755,0
3829723,470.68,635,754,0
3829733,509.74,635,755,0
3829743,551.90,635,754,0
3829753,593.89,635,755,0
3829772,633.05,612,754,0
3829775,666.25,612,755,0
3829784,692.06,612,754,0
3829794,710.13,612,754,0
3829804,720.50,612,754,0
3829814,721.98,612,755,0
3829824,714.83,612,754,0
3829834,698.04,612,754,0
3829844,672.87,612,754,0
3829854,639.18,612,755,0
3829864,598.28,612,754,0
3829874,552.26,612,754,0
3829884,505.76,612,754,0
3829894,459.76,612,755,0
3829904,417.75,612,754,0
3829914,379.34,612,754,0
3829924,346.97,612,754,0
3829934,319.59,612,755,0
3829944,299.18,612,754,0
3829954,284.21,612,754,0
3829964,276.22,612,754,0
3829975,273.07,612,754,0
3829985,275.71,612,754,0
3829995,281.54,612,754,0
3830005,291.62,612,754,0
3830016,303.18,612,754,0
3830025,316.97,612,754,0
3830035,330.48,612,754,0
3830045,344.95,612,754,0
3830055,357.73,612,754,0
3830065,370.33,612,754,0
3830075,380.39,612,754,0
3830085,389.83,612,754,0
3830095,396.39,612,754,0
3830105,401.89,612,754,0
3830115,404.41,612,754,0
3830125,406.30,612,754,0
3830135,405.70,612,754,0
3830145,404.89,612,754,0
3830155,402.18,612,754,0
3830165,399.90,612,754,0
3830175,396.33,612,754,0
3830185,393.66,612,754,0
