Time,PPG,IBI,GSR,GSR_Event
26256,656.97,703,739,0
26266,673.74,703,741,0
26276,683.03,703,739,0
26286,686.36,703,741,0
26296,686.08,703,739,0
26306,681.30,703,741,0
26316,672.34,703,739,0
26327,661.61,703,741,0
26337,650.97,703,739,0
26347,639.06,703,741,0
26357,624.86,703,739,0
26368,609.09,703,741,0
26377,591.19,703,739,0
26387,572.15,703,741,0
26397,551.79,703,739,0
26407,530.98,703,740,0
26417,510.07,703,739,0
26427,489.91,703,741,0
26437,470.78,703,739,0
26447,453.32,703,741,0
26457,437.62,703,739,0
26467,424.45,703,741,0
26477,413.77,703,739,0
26487,405.57,703,741,0
26497,399.53,703,739,0
26507,395.47,703,741,0
26517,393.10,703,739,0
26527,392.04,703,741,0
26537,391.81,703,739,0
26547,392.21,703,741,0
26557,392.66,703,738,0
26567,393.24,703,741,0
26577,393.51,703,739,0
26587,393.57,703,741,0
26597,392.97,703,738,0
26607,391.82,703,741,0
26617,390.38,703,739,0
26627,388.81,703,741,0
26637,386.64,703,738,0
26647,383.87,703,741,0
26657,380.61,703,739,0
26668,377.34,703,740,0
26678,374.33,703,739,0
26688,371.14,703,741,0
26698,367.89,703,739,0
26708,364.88,703,741,0
26718,362.73,703,739,0
26728,360.97,703,741,0
26738,359.48,703,739,0
26748,358.18,703,740,0
26758,357.10,703,739,0
26768,356.00,703,741,0
26778,355.10,703,739,0
26788,353.87,703,740,0
26798,352.96,703,739,0
26808,352.25,703,741,0
26818,351.57,703,739,0
26828,351.06,703,741,0
26839,351.90,703,739,0
26849,353.21,703,740,0
26859,356.15,703,740,0
26869,360.60,703,740,0
26880,368.05,703,739,0
26889,378.75,703,740,0
26899,393.78,703,740,0
26909,411.98,703,740,0
26919,434.61,703,739,0
26929,459.84,703,740,0
26939,487.15,703,739,0
26958,514.19,733,740,0
26961,541.99,733,742,0
26970,567.62,733,742,0
26980,589.72,733,741,0
26990,605.70,733,742,0
27000,615.78,733,741,0
27010,619.23,733,742,0
27020,617.19,733,741,0
27030,607.66,733,741,0
27040,593.06,733,741,0
27051,574.74,733,741,0
27060,555.32,733,741,0
27070,535.47,733,742,0
27080,516.77,733,741,0
27090,499.18,733,741,0
27100,483.83,733,741,0
27110,469.65,733,742,0
27120,457.58,733,741,0
27130,446.61,733,741,0
27140,437.47,733,741,0
27150,429.10,733,742,0
27160,422.34,733,741,0
27170,416.24,733,741,0
27180,411.88,733,741,0
27190,408.10,733,742,0
27200,405.97,733,741,0
27210,404.18,733,741,0
27220,403.83,733,741,0
27230,403.49,733,742,0
27240,403.99,733,741,0
27250,404.12,733,741,0
27260,404.90,733,741,0
27270,405.06,733,742,0
27280,405.47,733,741,0
27290,404.94,733,741,0
27300,404.40,733,741,0
27310,403.00,733,742,0
27320,401.80,733,741,0
27330,399.54,733,741,0
27340,397.37,733,741,0
27351,394.34,733,741,0
27361,391.58,733,741,0
27371,388.15,733,741,0
27381,385.23,733,741,0
27392,381.69,733,741,0
27401,379.04,733,741,0
27411,376.16,733,741,0
27421,373.97,733,742,0
27431,371.36,733,741,0
27441,369.45,733,741,0
27451,367.13,733,741,0
27461,365.64,733,742,0
27471,363.64,733,741,0
27481,362.34,733,741,0
27491,360.82,733,741,0
27501,360.23,733,742,0
27511,359.43,733,741,0
27521,359.69,733,741,0
27531,359.44,733,741,0
27541,359.99,733,742,0
27551,360.00,733,741,0
27561,360.60,733,742,0
27571,360.80,733,741,0
27581,362.06,733,741,0
27591,363.72,733,741,0
27601,367.53,733,742,0
27611,372.60,733,740,0
27621,380.91,733,741,0
27631,391.65,733,741,0
27641,406.11,733,741,0
27651,423.05,733,741,0
27661,442.49,733,741,0
27671,462.66,733,741,0
27681,483.68,733,742,0
27701,503.02,743,740,0
27703,520.41,743,742,0
27713,534.22,743,740,0
27723,544.69,743,742,0
27734,550.40,743,740,0
27743,552.55,743,742,0
27753,550.50,743,740,0
27763,546.06,743,742,0
27773,539.15,743,740,0
27783,531.26,743,742,0
27793,521.71,743,740,0
27803,512.15,743,742,0
27813,501.95,743,740,0
27823,492.58,743,742,0
27833,483.06,743,740,0
27843,474.39,743,742,0
27853,465.31,743,740,0
27863,457.51,743,742,0
27873,449.94,743,740,0
27883,443.70,743,742,0
27893,437.49,743,740,0
27904,432.37,743,742,0
27913,427.59,743,740,0
27923,424.28,743,742,0
27933,421.20,743,740,0
27943,419.42,743,742,0
27953,417.84,743,740,0
27963,417.67,743,742,0
27973,417.47,743,740,0
27983,418.44,743,742,0
27993,418.74,743,740,0
28003,419.12,743,742,0
28013,418.61,743,740,0
28023,418.26,743,742,0
28033,416.81,743,740,0
28043,415.45,743,742,0
28053,412.79,743,740,0
28063,410.32,743,742,0
28073,407.53,743,740,0
28083,405.05,743,742,0
28093,402.04,743,740,0
28103,399.24,743,741,0
28113,396.04,743,740,0
28123,393.24,743,741,0
28133,390.17,743,740,0
28143,387.55,743,741,0
28153,384.77,743,740,0
28163,382.65,743,741,0
28173,380.40,743,740,0
28183,378.87,743,741,0
