Time,PPG,IBI,GSR,GSR_Event
1934199,423.34,673,766,0
1934209,438.97,673,755,0
1934219,446.56,673,765,0
1934229,448.62,673,756,0
1934239,443.89,673,765,0
1934249,435.05,673,758,0
1934259,421.28,673,765,0
1934269,406.32,673,756,0
1934279,391.61,673,765,0
1934289,377.97,673,757,0
1934299,363.75,673,765,0
1934309,351.27,673,756,0
1934319,338.97,673,765,0
1934329,329.21,673,757,0
1934339,320.15,673,765,0
1934349,313.80,673,756,0
1934359,308.16,673,765,0
1934369,305.24,673,757,0
1934380,303.07,673,764,0
1934390,303.48,673,759,0
1934400,303.98,673,763,0
1934410,306.68,673,760,0
1934420,309.26,673,762,0
1934430,313.60,673,760,0
1934440,317.32,673,763,0
1934450,322.41,673,760,0
1934460,326.87,673,762,0
1934470,333.68,673,760,0
1934480,342.09,673,763,0
1934490,357.02,673,760,0
1934500,379.51,673,762,0
1934510,413.99,673,759,0
1934520,455.61,673,763,0
1934530,502.70,673,760,0
1934540,551.56,673,762,0
1934551,600.46,673,761,0
1934561,644.72,673,762,0
1934571,681.58,673,761,0
1934581,707.33,673,761,0
1934592,725.40,673,763,0
1934610,738.01,673,761,0
1934613,746.92,673,764,0
1934622,753.16,673,760,0
1934632,757.61,673,763,0
1934642,760.73,673,761,0
1934652,763.00,673,763,0
1934662,764.58,673,761,0
1934672,765.78,673,763,0
1934682,766.57,673,761,0
1934692,763.10,673,763,0
1934702,750.17,673,760,0
1934712,726.59,673,763,0
1934722,690.89,673,760,0
1934732,644.21,673,763,0
1934742,585.86,673,760,0
1934752,518.53,673,763,0
1934763,446.80,673,760,0
1934772,378.97,673,763,0
1934782,317.14,673,760,0
1934792,266.05,673,763,0
1934802,225.41,673,760,0
1934812,198.72,673,763,0
1934822,183.59,673,760,0
1934832,181.91,673,763,0
1934842,190.17,673,760,0
1934852,209.06,673,763,0
1934862,234.16,673,760,0
1934872,265.48,673,763,0
1934882,298.42,673,760,0
1934892,333.14,673,763,0
1934902,365.07,673,760,0
1934912,394.66,673,763,0
1934922,418.25,673,760,0
1934932,437.03,673,763,0
1934942,448.46,673,760,0
1934952,454.75,673,763,0
1934962,453.80,673,760,0
1934972,448.46,673,763,0
1934982,437.61,673,760,0
1934992,424.61,673,763,0
1935002,408.36,673,760,0
1935012,391.96,673,763,0
1935022,374.10,673,760,0
1935032,358.04,673,763,0
1935042,342.26,673,760,0
1935052,329.41,673,763,0
1935063,317.54,673,760,0
1935073,309.02,673,764,0
1935083,301.82,673,760,0
1935093,297.93,673,764,0
1935104,295.25,673,759,0
1935113,295.56,673,764,0
1935123,296.55,673,760,0
