Time,PPG,IBI,GSR,GSR_Event
7302976,518.96,753,735,0
7302986,479.63,753,736,0
7302996,441.00,753,737,0
7303006,404.95,753,736,0
7303016,372.61,753,737,0
7303026,344.91,753,737,0
7303036,322.27,753,737,0
7303046,308.60,753,736,0
7303056,302.42,753,737,0
7303066,301.95,753,737,0
7303076,306.04,753,737,0
7303086,313.53,753,737,0
7303096,323.18,753,737,0
7303106,334.53,753,737,0
7303116,346.54,753,737,0
7303127,358.38,753,736,0
7303137,369.71,753,737,0
7303147,379.70,753,736,0
7303157,388.36,753,737,0
7303168,395.02,753,735,0
7303177,399.47,753,737,0
7303187,401.86,753,736,0
7303197,402.20,753,737,0
7303207,400.17,753,735,0
7303217,396.39,753,737,0
7303227,391.22,753,735,0
7303237,385.37,753,737,0
7303247,378.44,753,735,0
7303257,371.07,753,737,0
7303267,363.33,753,736,0
7303277,356.03,753,737,0
7303287,349.17,753,735,0
7303297,342.90,753,737,0
7303307,337.36,753,736,0
7303317,332.88,753,737,0
7303327,329.19,753,735,0
7303337,326.77,753,738,0
7303347,325.08,753,736,0
7303357,324.33,753,737,0
7303367,324.02,753,736,0
7303377,324.31,753,738,0
7303387,325.12,753,736,0
7303397,326.54,753,738,0
7303407,328.18,753,736,0
7303417,330.18,753,738,0
7303427,332.23,753,737,0
7303437,334.34,753,738,0
7303447,336.13,753,736,0
7303457,337.80,753,739,0
7303468,338.89,753,736,0
7303478,339.70,753,738,0
7303488,339.74,753,735,0
7303498,339.61,753,738,0
7303508,339.08,753,735,0
7303518,338.93,753,738,0
7303528,339.08,753,735,0
7303538,340.90,753,738,0
7303548,344.70,753,735,0
7303558,352.12,753,738,0
7303568,363.61,753,735,0
7303578,380.57,753,738,0
7303588,403.03,753,735,0
7303598,431.05,753,738,0
7303617,463.31,763,739,0
7303620,499.77,763,741,0
7303629,537.38,763,736,0
7303639,574.04,763,740,0
7303649,607.54,763,736,0
7303659,635.54,763,740,0
7303669,656.08,763,736,0
7303680,668.22,763,740,0
7303689,670.30,763,736,0
7303699,663.57,763,740,0
7303709,648.35,763,736,0
7303719,625.96,763,740,0
7303729,598.46,763,736,0
7303739,568.45,763,741,0
7303749,537.03,763,737,0
7303759,506.21,763,740,0
7303769,476.62,763,737,0
7303779,449.95,763,740,0
7303789,426.00,763,736,0
7303799,405.26,763,740,0
7303809,387.05,763,737,0
7303819,372.34,763,740,0
7303829,360.41,763,737,0
7303839,351.93,763,740,0
7303849,346.21,763,736,0
7303859,343.83,763,740,0
7303869,344.01,763,736,0
7303879,347.26,763,740,0
7303889,352.46,763,736,0
7303899,359.86,763,740,0
7303909,368.13,763,736,0
7303919,377.39,763,740,0
7303929,386.32,763,736,0
7303939,394.97,763,740,0
7303949,401.88,763,736,0
7303959,407.66,763,740,0
7303969,410.93,763,736,0
7303980,412.75,763,740,0
7303990,411.84,763,736,0
7304000,409.15,763,740,0
7304010,404.22,763,736,0
7304020,398.28,763,740,0
7304030,390.82,763,736,0
7304040,383.25,763,740,0
7304050,374.86,763,736,0
7304060,367.27,763,740,0
7304070,359.95,763,736,0
7304080,353.79,763,740,0
7304090,348.07,763,736,0
7304100,343.51,763,739,0
7304110,339.41,763,736,0
7304120,336.50,763,740,0
7304130,333.99,763,736,0
7304140,332.71,763,739,0
7304151,331.64,763,736,0
7304161,331.66,763,740,0
7304171,331.81,763,735,0
7304181,332.76,763,739,0
7304192,333.82,763,736,0
7304201,335.63,763,739,0
7304211,337.24,763,735,0
7304221,339.78,763,739,0
7304231,341.86,763,736,0
7304241,344.30,763,739,0
7304251,346.18,763,735,0
7304261,348.10,763,739,0
7304271,349.40,763,735,0
7304281,350.56,763,739,0
7304291,350.65,763,735,0
7304301,350.80,763,739,0
7304311,350.65,763,735,0
7304321,351.09,763,739,0
7304331,352.05,763,735,0
7304341,355.16,763,739,0
7304351,360.69,763,735,0
7304361,370.51,763,739,0
7304371,384.76,763,735,0
7304381,404.76,763,739,0
7304391,430.20,763,735,0
7304411,461.30,793,734,0
7304414,495.75,793,738,0
7304423,532.47,793,738,0
7304433,568.46,793,736,0
7304443,602.26,793,738,0
7304453,630.94,793,735,0
7304463,653.50,793,738,0
7304473,667.84,793,736,0
7304483,673.97,793,738,0
7304493,671.71,793,736,0
7304503,661.77,793,738,0
7304513,644.65,793,736,0
7304523,622.04,793,738,0
7304534,594.90,793,736,0
7304543,565.40,793,738,0
7304553,534.81,793,736,0
7304563,504.40,793,738,0
7304573,475.31,793,736,0
7304583,448.64,793,738,0
7304593,424.88,793,736,0
7304603,404.86,793,738,0
7304613,388.31,793,736,0
7304623,375.62,793,738,0
7304633,366.73,793,736,0
7304643,362.10,793,738,0
7304653,360.96,793,736,0
7304663,363.24,793,738,0
7304673,367.84,793,736,0
7304683,374.83,793,738,0
7304693,383.37,793,736,0
7304704,393.11,793,738,0
7304713,402.59,793,735,0
7304723,411.80,793,738,0
7304733,419.58,793,735,0
7304743,425.87,793,737,0
7304753,430.20,793,735,0
7304763,432.45,793,738,0
7304773,432.36,793,735,0
7304783,430.15,793,737,0
7304793,425.56,793,735,0
7304803,419.48,793,737,0
7304813,412.01,793,735,0
7304823,403.61,793,737,0
7304833,394.38,793,735,0
7304843,384.97,793,737,0
7304853,375.85,793,735,0
7304863,367.79,793,737,0
7304873,360.96,793,735,0
7304883,355.44,793,737,0
7304893,351.11,793,735,0
7304903,347.99,793,737,0
7304913,345.94,793,736,0
7304923,344.88,793,737,0
7304933,344.32,793,735,0
7304943,344.18,793,737,0
7304953,344.77,793,735,0
7304963,345.87,793,737,0
7304973,347.15,793,735,0
7304983,348.65,793,737,0
7304993,350.25,793,735,0
7305004,352.41,793,737,0
7305014,354.56,793,735,0
7305024,356.32,793,737,0
7305034,357.64,793,736,0
7305044,358.82,793,736,0
7305054,359.73,793,735,0
7305064,360.32,793,737,0
7305074,360.27,793,736,0
7305084,360.10,793,736,0
7305094,359.94,793,735,0
7305104,360.43,793,736,0
7305114,362.62,793,735,0
7305124,367.40,793,736,0
7305134,376.03,793,735,0
7305144,389.60,793,736,0
7305154,409.09,793,735,0
